gender,total_cases,death_cases,current_date,active_cases,re_rate,re_cases
female,5881,80,2020-04-02,0,0,0
female,6193,91,2020-04-07,312,5.037946068,15.71839173
female,6221,94,2020-04-08,28,0.45008841,0.126024755
female,6221,94,2020-04-08,0,0,0
female,6221,94,2020-04-08,0,0,0
female,6221,94,2020-04-08,0,0,0
female,6221,94,2020-04-08,0,0,0
female,6238,97,2020-04-09,17,0.272523245,0.046328952
female,6250,99,2020-04-10,12,0.192,0.02304
female,6265,100,2020-04-11,15,0.239425379,0.035913807
female,6283,101,2020-04-12,18,0.286487347,0.051567722
female,6294,102,2020-04-13,11,0.174769622,0.019224658
female,6308,106,2020-04-14,14,0.221940393,0.031071655
female,6325,107,2020-04-15,17,0.268774704,0.0456917
female,6341,107,2020-04-16,16,0.252326132,0.040372181
female,6341,107,2020-04-16,0,0,0
female,6349,108,2020-04-17,8,0.126004095,0.010080328
female,6360,108,2020-04-18,11,0.172955975,0.019025157
female,6364,110,2020-04-19,4,0.062853551,0.002514142
female,6364,110,2020-04-19,0,0,0
female,6372,111,2020-04-20,8,0.125549278,0.010043942
female,6375,112,2020-04-21,3,0.047058824,0.001411765
female,6380,112,2020-04-22,5,0.078369906,0.003918495
female,6384,113,2020-04-23,4,0.062656642,0.002506266
female,6385,113,2020-04-24,1,0.015661707,0.000156617
female,6391,113,2020-04-25,6,0.093882022,0.005632921
female,6395,115,2020-04-26,4,0.062548866,0.002501955
female,6401,116,2020-04-27,6,0.093735354,0.005624121
female,6408,116,2020-04-28,7,0.109238452,0.007646692
female,6413,117,2020-04-29,5,0.07796663,0.003898332
female,6413,117,2020-04-30,0,0,0
female,6418,118,2020-05-01,5,0.07790589,0.003895294
female,6418,120,2020-05-02,0,0,0
female,6424,120,2020-05-03,6,0.093399751,0.005603985
female,6426,121,2020-05-04,2,0.031123561,0.000622471
female,6427,123,2020-05-05,1,0.015559359,0.000155594
female,6427,123,2020-05-06,0,0,0
female,6428,123,2020-05-07,1,0.015556938,0.000155569
female,6433,123,2020-05-08,5,0.077724234,0.003886212
female,6434,123,2020-05-09,1,0.015542431,0.000155424
female,6444,123,2020-05-10,10,0.155183116,0.015518312
female,6448,123,2020-05-11,4,0.062034739,0.00248139
female,6455,125,2020-05-12,7,0.108443067,0.007591015
female,6463,125,2020-05-13,8,0.123781526,0.009902522
female,6475,125,2020-05-14,12,0.185328185,0.022239382
female,6486,125,2020-05-15,11,0.169596053,0.018655566
female,6493,126,2020-05-16,7,0.107808409,0.007546589
female,6501,126,2020-05-17,8,0.123057991,0.009844639
female,6505,126,2020-05-18,4,0.061491161,0.002459646
female,6509,126,2020-05-19,4,0.061453372,0.002458135
female,6518,126,2020-05-20,9,0.138079165,0.012427125
female,6521,126,2020-05-21,3,0.046005214,0.001380156
female,6537,126,2020-05-23,16,0.244760594,0.039161695
female,6547,126,2020-05-24,10,0.152741714,0.015274171
female,6555,126,2020-05-25,8,0.122044241,0.009763539
female,6561,127,2020-05-26,6,0.091449474,0.005486968
female,6585,127,2020-05-27,24,0.364464692,0.087471526
female,6617,127,2020-05-28,32,0.483602841,0.154752909
female,6643,127,2020-05-29,26,0.391389432,0.101761252
female,6661,127,2020-05-30,18,0.270229695,0.048641345
female,6673,127,2020-05-31,12,0.179829162,0.021579499
female,6712,128,2020-06-02,39,0.581048868,0.226609058
female,6738,128,2020-06-03,26,0.385871178,0.100326506
female,6757,128,2020-06-04,19,0.281189877,0.053426077
female,6775,128,2020-06-05,18,0.265682657,0.047822878
female,6799,128,2020-06-06,24,0.352993087,0.084718341
female,6826,128,2020-06-07,27,0.39554644,0.106797539
female,6852,128,2020-06-08,26,0.379451255,0.098657326
female,6872,128,2020-06-09,20,0.291036088,0.058207218
female,6900,129,2020-06-10,28,0.405797101,0.113623188
female,6917,129,2020-06-11,17,0.245771288,0.041781119
female,6917,129,2020-06-12,0,0,0
female,6970,130,2020-06-13,53,0.760401722,0.403012912
female,6988,130,2020-06-14,18,0.25758443,0.046365197
female,7017,130,2020-06-16,29,0.413282029,0.119851789
female,7042,130,2020-06-17,25,0.35501278,0.088753195
female,7076,130,2020-06-18,34,0.480497456,0.163369135
female,7100,130,2020-06-19,24,0.338028169,0.081126761
female,7128,130,2020-06-20,28,0.392817059,0.109988777
female,7151,130,2020-06-21,23,0.321633338,0.073975668
female,7159,130,2020-06-22,8,0.111747451,0.008939796
female,7170,151,2020-06-23,11,0.153417015,0.016875872
female,7190,131,2020-06-24,20,0.278164117,0.055632823
female,7203,131,2020-06-25,13,0.180480355,0.023462446
female,7218,131,2020-06-26,15,0.207813799,0.03117207
female,7241,131,2020-06-27,23,0.317635686,0.073056208
female,7265,131,2020-06-28,24,0.330350998,0.07928424
female,7287,131,2020-06-29,22,0.301907507,0.066419651
female,7305,131,2020-06-30,18,0.246406571,0.044353183
female,7305,131,2020-07-01,0,0,0
female,7349,131,2020-07-02,44,0.598720914,0.263437202
female,7380,131,2020-07-03,31,0.420054201,0.130216802
female,7405,132,2020-07-04,25,0.337609723,0.084402431
female,7434,132,2020-07-05,29,0.390099543,0.113128867
female,7455,133,2020-07-06,21,0.281690141,0.05915493
female,7478,133,2020-07-07,23,0.307568869,0.07074084
female,7506,133,2020-07-08,28,0.373034905,0.104449774
female,7527,134,2020-07-09,21,0.278995616,0.058589079
female,7536,135,2020-07-10,9,0.119426752,0.010748408
female,7549,135,2020-07-11,13,0.17220824,0.022387071
female,7561,136,2020-07-12,12,0.158709165,0.0190451
female,7584,136,2020-07-13,23,0.303270042,0.06975211
female,7601,136,2020-07-14,17,0.223654782,0.038021313
female,7607,136,2020-07-15,6,0.078874721,0.004732483
female,7601,137,2020-07-16,-6,-0.078936982,0.004736219
female,7646,139,2020-07-17,45,0.588543029,0.264844363
female,7662,139,2020-07-18,16,0.208822762,0.033411642
female,7675,140,2020-07-19,13,0.169381107,0.022019544
female,7682,140,2020-07-20,7,0.091122104,0.006378547
female,7702,140,2020-07-21,20,0.259672812,0.051934562
female,7726,140,2020-07-22,24,0.310639399,0.074553456
female,7746,140,2020-07-23,20,0.258197779,0.051639556
female,7764,140,2020-07-24,18,0.231839258,0.041731066
female,7781,140,2020-07-25,17,0.218480915,0.037141756
female,7790,140,2020-07-26,9,0.115532734,0.010397946
female,7803,141,2020-07-27,13,0.166602589,0.021658337
female,7809,141,2020-07-28,6,0.076834422,0.004610065
female,7825,141,2020-07-29,16,0.204472843,0.032715655
female,7830,141,2020-07-30,5,0.06385696,0.003192848
female,7842,141,2020-07-31,12,0.153022188,0.018362663
female,7850,141,2020-08-01,8,0.101910828,0.008152866
female,7859,94,2020-08-02,9,0.114518387,0.010306655
female,7867,141,2020-08-03,8,0.101690606,0.008135249
female,7878,141,2020-08-04,11,0.139629348,0.015359228
female,7888,142,2020-08-05,10,0.126774848,0.012677485
female,7897,142,2020-08-06,9,0.113967329,0.01025706
female,7904,143,2020-08-07,7,0.088562753,0.006199393
female,7924,143,2020-08-08,20,0.252397779,0.050479556
female,7943,143,2020-08-09,19,0.239204331,0.045448823
female,7957,143,2020-08-10,14,0.175945708,0.024632399
female,7971,143,2020-08-11,14,0.175636683,0.024589136
female,7991,143,2020-08-12,20,0.250281567,0.050056313
female,8016,143,2020-08-13,25,0.311876248,0.077969062
female,8068,143,2020-08-14,52,0.644521567,0.335151215
female,8164,143,2020-08-15,96,1.17589417,1.128858403
female,8341,143,2020-08-16,177,2.122047716,3.756024457
female,8463,143,2020-08-17,122,1.441569184,1.758714404
female,8619,143,2020-08-18,156,1.809954751,2.823529412
female,8807,143,2020-08-19,188,2.134665607,4.013171341
female,8962,144,2020-08-20,155,1.72952466,2.680763222
female,9138,146,2020-08-21,176,1.9260232,3.389800832
female,9325,146,2020-08-22,187,2.00536193,3.75002681
female,9565,146,2020-08-23,240,2.509147935,6.021955044
female,9713,146,2020-08-24,148,1.523731082,2.255122001
female,9856,146,2020-08-25,143,1.450892857,2.074776786
female,10031,147,2020-08-26,175,1.744591766,3.05303559
female,10265,148,2020-08-27,234,2.279590843,5.334242572
female,10461,149,2020-08-28,196,1.873625848,3.672306663
female,10643,151,2020-08-29,182,1.71004416,3.112280372
female,10788,151,2020-08-30,145,1.344086022,1.948924731
female,10922,152,2020-08-31,134,1.226881524,1.644021242
female,11043,152,2020-09-01,121,1.095716744,1.32581726
female,11177,153,2020-09-02,134,1.198890579,1.606513376
female,11285,155,2020-09-03,108,0.957022596,1.033584404
female,11389,156,2020-09-04,104,0.913161823,0.949688296
female,11475,157,2020-09-05,86,0.749455338,0.64453159
female,11563,158,2020-09-06,88,0.761048171,0.66972239
female,11616,158,2020-09-07,53,0.456267218,0.241821625
female,11679,160,2020-09-08,63,0.539429746,0.33984074
female,11759,162,2020-09-09,80,0.68032996,0.544263968
female,11838,163,2020-09-10,79,0.667342456,0.527200541
female,11937,165,2020-09-11,99,0.829354109,0.821060568
female,11992,169,2020-09-12,55,0.458639093,0.252251501
female,12108,173,2020-09-14,116,0.958044268,1.111331351
female,12166,175,2020-09-15,58,0.476738451,0.276508302
female,12212,175,2020-09-16,46,0.376678677,0.173272191
female,12360,179,2020-09-18,148,1.197411003,1.772168285
female,12425,179,2020-09-19,65,0.523138833,0.340040241
female,12425,179,2020-09-20,0,0,0
female,12493,183,2020-09-21,68,0.544304811,0.370127271
female,12517,185,2020-09-22,24,0.191739235,0.046017416
female,12568,185,2020-09-23,51,0.405792489,0.206954169
female,12628,186,2020-09-24,60,0.475134621,0.285080773
female,12688,187,2020-09-25,60,0.472887768,0.283732661
female,12724,188,2020-09-26,36,0.282929896,0.101854763
female,12777,188,2020-09-27,53,0.414807858,0.219848165
female,12801,190,2020-09-28,24,0.187485353,0.044996485
female,12812,191,2020-09-29,11,0.085857009,0.009444271
female,12848,196,2020-09-30,36,0.280199253,0.100871731
female,12882,196,2020-10-01,34,0.263934172,0.089737618
female,12907,196,2020-10-02,25,0.193693345,0.048423336
female,12935,196,2020-10-03,28,0.21646695,0.060610746
female,12959,196,2020-10-04,24,0.185199475,0.044447874
female,12985,196,2020-10-05,26,0.200231036,0.052060069
female,13010,196,2020-10-06,25,0.192159877,0.048039969
female,13071,198,2020-10-07,61,0.466681968,0.284676
female,13159,200,2020-10-10,88,0.668743826,0.588494566
female,13183,201,2020-10-11,24,0.182052644,0.043692634
female,13262,202,2020-10-13,79,0.595686925,0.470592671
female,13295,205,2020-10-14,33,0.248213614,0.081910493
female,13373,206,2020-10-15,78,0.583264787,0.454946534
female,13399,207,2020-10-16,26,0.194044332,0.050451526
female,13488,209,2020-10-18,89,0.659845789,0.587262752
female,13530,209,2020-10-19,42,0.310421286,0.13037694
female,13550,210,2020-10-20,20,0.147601476,0.029520295
female,13594,210,2020-10-21,44,0.323672208,0.142415772
female,13654,212,2020-10-22,60,0.439431668,0.263659001
female,13736,213,2020-10-23,82,0.596971462,0.489516599
female,13772,213,2020-10-24,36,0.261399942,0.094103979
female,13807,213,2020-10-25,35,0.253494604,0.088723111
female,13875,213,2020-10-26,68,0.49009009,0.333261261
female,13922,214,2020-10-27,47,0.337595173,0.158669731
female,13979,214,2020-10-28,57,0.407754489,0.232420059
female,14036,215,2020-10-29,57,0.406098604,0.231476204
female,14096,215,2020-10-30,60,0.425652667,0.2553916
female,14159,216,2020-10-31,63,0.444946677,0.280316407
female,14272,219,2020-11-02,113,0.79176009,0.894688901
female,14304,223,2020-11-03,32,0.223713647,0.071588367
female,14361,225,2020-11-04,57,0.396908293,0.226237727
female,14423,225,2020-11-05,62,0.429868959,0.266518755
female,14494,225,2020-11-06,71,0.489857872,0.347799089
female,14494,225,2020-11-06,0,0,0
female,14600,226,2020-11-08,106,0.726027397,0.769589041
female,14669,228,2020-11-09,69,0.470379712,0.324562001
female,14713,230,2020-11-10,44,0.299055257,0.131584313
female,14791,230,2020-11-11,78,0.527347711,0.411331215
female,14857,230,2020-11-12,66,0.444235041,0.293195127
female,14957,231,2020-11-13,100,0.668583272,0.668583272
female,15270,234,2020-11-16,313,2.049770792,6.41578258
female,15382,234,2020-11-17,112,0.728123781,0.815498635
female,15511,235,2020-11-18,129,0.831667849,1.072851525
female,15673,236,2020-11-19,162,1.033624705,1.674472022
female,15845,238,2020-11-20,172,1.085515936,1.867087409
female,16021,239,2020-11-21,176,1.098558142,1.933462331
female,16178,240,2020-11-22,157,0.970453703,1.523612313
female,16321,242,2020-11-23,143,0.876171803,1.252925679
female,16480,242,2020-11-24,159,0.964805825,1.534041262
female,16656,244,2020-11-25,176,1.056676273,1.85975024
female,16942,244,2020-11-26,286,1.688112383,4.828001417
female,17199,245,2020-11-27,257,1.494272923,3.840281412
female,17441,249,2020-11-28,242,1.387535118,3.357834987
female,17657,249,2020-11-29,216,1.223310868,2.642351475
female,17878,251,2020-11-30,221,1.23615617,2.731905135
female,18095,251,2020-12-01,217,1.199226306,2.602321083
female,18344,251,2020-12-02,249,1.357392063,3.379906236
female,18611,253,2020-12-03,267,1.434635431,3.8304766
female,18952,257,2020-12-04,341,1.799282398,6.135552976
female,19247,260,2020-12-05,295,1.532706396,4.521483868
female,19856,265,2020-12-07,609,3.067082998,18.67853546
female,20176,267,2020-12-08,320,1.586042823,5.075337034
female,20518,269,2020-12-09,342,1.666829126,5.70055561
female,20841,275,2020-12-10,323,1.549829663,5.00594981
female,21193,280,2020-12-11,352,1.660925777,5.846458736
female,21707,283,2020-12-12,514,2.367899756,12.17100475
female,22253,283,2020-12-13,546,2.453601762,13.39666562
female,22641,285,2020-12-14,388,1.713705225,6.649176273
female,23106,292,2020-12-15,465,2.012464295,9.357958972
female,23628,295,2020-12-16,522,2.209243271,11.53224987
female,24166,303,2020-12-17,538,2.226268311,11.97732351
female,24744,309,2020-12-18,578,2.335919819,13.50161655
female,25797,329,2020-12-20,1053,4.081869985,42.98209094
female,26262,340,2020-12-21,465,1.770619146,8.233379027
female,26708,357,2020-12-22,446,1.669911637,7.447805901
female,28235,383,2020-12-25,1527,5.408181335,82.58292899
female,28802,389,2020-12-26,567,1.968613291,11.16203736
female,29301,397,2020-12-27,499,1.703013549,8.49803761
female,29714,403,2020-12-28,413,1.389917211,5.74035808
female,30138,430,2020-12-29,424,1.406861769,5.965093901
female,30666,441,2020-12-30,528,1.72177656,9.090980239
female,31128,452,2020-12-31,462,1.484194295,6.856977641
female,31600,458,2021-01-01,472,1.493670886,7.050126582
female,32002,473,2021-01-02,402,1.256171489,5.049809387
female,32357,479,2021-01-03,355,1.097135087,3.894829558
female,32841,490,2021-01-04,484,1.473767547,7.133034926
female,33200,500,2021-01-05,359,1.081325301,3.881957831
female,33633,513,2021-01-06,433,1.28742604,5.574554753
female,34043,521,2021-01-07,410,1.204359193,4.93787269
female,34396,541,2021-01-08,353,1.026282126,3.622775904
female,34715,553,2021-01-09,319,0.918911134,2.931326516
female,35037,567,2021-01-10,322,0.919028456,2.959271627
female,35247,578,2021-01-11,210,0.595795387,1.251170312
female,35516,593,2021-01-12,269,0.757405113,2.037419754
female,35801,603,2021-01-13,285,0.796067149,2.268791375
female,36051,608,2021-01-14,250,0.69346204,1.7336551
female,36304,620,2021-01-15,253,0.696892904,1.763139048
female,36604,630,2021-01-16,300,0.819582559,2.458747678
female,34715,553,2021-01-17,-1889,-5.441451822,102.7890249
female,37064,640,2021-01-18,2349,6.337686164,148.872248
female,36869,634,2021-01-18,-195,-0.528899618,1.031354254
female,37254,650,2021-01-19,385,1.033446073,3.978767381
female,37456,660,2021-01-20,202,0.539299445,1.089384878
female,37672,666,2021-01-21,216,0.573370142,1.238479507
female,37850,669,2021-01-22,178,0.470277411,0.837093791
female,38073,673,2021-01-23,223,0.585716912,1.306148714
female,6221,94,2021-01-24,-31852,-512.0077158,163084.6976
female,38470,687,2021-01-25,32249,83.82895763,27034.00055
female,38667,690,2021-01-26,197,0.509478367,1.003672382
female,38948,695,2021-01-27,281,0.721474787,2.027344151
female,39171,700,2021-01-28,223,0.569298716,1.269536136
female,39425,706,2021-01-29,254,0.644261256,1.636423589
female,39658,714,2021-01-30,233,0.587523324,1.368929346
female,39830,717,2021-01-31,172,0.4318353,0.742756716
female,39986,719,2021-02-01,156,0.390136548,0.608613015
female,40135,726,2021-02-02,149,0.371247041,0.553158091
female,40350,728,2021-02-03,215,0.53283767,1.145600991
female,40590,731,2021-02-04,240,0.59127864,1.419068736
female,40774,737,2021-02-05,184,0.451267965,0.830333055
female,40968,740,2021-02-06,194,0.473540324,0.918668229
female,41260,742,2021-02-08,292,0.707707222,2.06650509
female,41405,746,2021-02-09,145,0.350199251,0.507788914
female,41600,747,2021-02-10,195,0.46875,0.9140625
female,41858,751,2021-02-11,258,0.616369631,1.590233647
female,42061,758,2021-02-12,203,0.482632367,0.979743706
female,42579,769,2021-02-15,518,1.216562155,6.301791963
female,42788,772,2021-02-16,209,0.488454707,1.020870337
female,43104,774,2021-02-17,316,0.733110616,2.316629547
female,43698,778,2021-02-19,594,1.359329946,8.074419882
female,44290,785,2021-02-22,592,1.336644841,7.912937458
female,44455,791,2021-02-23,165,0.371161849,0.612417051
female,44687,792,2021-02-24,232,0.519166648,1.204466623
female,44883,795,2021-02-25,196,0.436690952,0.855914266
female,45084,798,2021-02-26,201,0.445834442,0.896127229
female,45281,801,2021-02-27,197,0.435061063,0.857070294
female,45454,803,2021-02-28,173,0.380604567,0.658445901
female,45796,806,2021-03-02,342,0.746790113,2.554022185
female,45981,808,2021-03-03,185,0.402340097,0.744329179
female,46175,811,2021-03-04,194,0.420140769,0.815073091
female,46361,816,2021-03-05,186,0.401199284,0.746230668
female,46553,820,2021-03-06,192,0.412433141,0.79187163
female,46751,821,2021-03-07,198,0.423520353,0.838570298
female,46900,825,2021-03-08,149,0.317697228,0.47336887
female,47117,827,2021-03-09,217,0.460555638,0.999405735
female,47566,829,2021-03-11,449,0.943951562,4.238342514
female,48059,838,2021-03-13,493,1.025822427,5.057304563
female,48449,843,2021-03-15,390,0.804970175,3.139383682
female,48626,844,2021-03-16,177,0.364002797,0.64428495
female,48853,848,2021-03-17,227,0.464659284,1.054776575
female,49053,850,2021-03-18,200,0.40772226,0.815444519
female,49286,850,2021-03-19,233,0.472750883,1.101509556
female,49497,852,2021-03-20,211,0.426288462,0.899468655
female,49912,854,2021-03-22,415,0.831463376,3.450573008
female,50101,858,2021-03-23,189,0.377237979,0.712979781
female,50300,859,2021-03-24,199,0.395626243,0.787296223
female,50504,859,2021-03-25,204,0.403928402,0.824013939
female,50759,864,2021-03-26,255,0.502373963,1.281053606
female,51021,864,2021-03-27,262,0.513514043,1.345406793
female,51249,864,2021-03-28,228,0.444886729,1.014341743
female,51434,867,2021-03-29,185,0.359684256,0.665415873
female,51637,868,2021-03-30,203,0.393128958,0.798051785
female,51905,869,2021-03-31,268,0.516327907,1.38375879
female,52174,871,2021-04-01,269,0.515582474,1.386916855
female,52435,872,2021-04-02,261,0.49775913,1.29915133
female,53001,874,2021-04-04,566,1.067904379,6.044338786
female,53247,878,2021-04-05,246,0.461997859,1.136514733
female,53827,883,2021-04-07,580,1.077526149,6.249651662
female,54184,884,2021-04-08,357,0.658866086,2.352151927
female,54523,887,2021-04-09,339,0.621755956,2.107752692
female,54864,887,2021-04-10,341,0.621536891,2.119440799
female,55139,887,2021-04-11,275,0.498739549,1.37153376
female,55426,888,2021-04-12,287,0.517807527,1.486107603
female,55687,890,2021-04-13,261,0.468691077,1.223283711
female,56039,895,2021-04-14,352,0.628133978,2.211031603
female,56384,898,2021-04-15,345,0.611875709,2.110971198
female,56734,899,2021-04-16,350,0.61691402,2.159199069
female,57065,902,2021-04-17,331,0.580040305,1.919933409
female,57392,903,2021-04-18,327,0.569765821,1.863134235
female,57645,905,2021-04-19,253,0.438893226,1.110399861
female,57899,906,2021-04-20,254,0.438694969,1.114285221
female,58264,908,2021-04-21,365,0.626458877,2.2865749
female,58613,908,2021-04-22,349,0.595431048,2.078054357
female,59020,909,2021-04-23,407,0.689596747,2.80665876
female,59400,909,2021-04-24,380,0.63973064,2.430976431
female,59721,910,2021-04-25,321,0.537499372,1.725372984
female,60209,914,2021-04-27,488,0.810510057,3.955289076
female,60954,919,2021-04-29,745,1.222233159,9.105637038
female,61262,920,2021-04-30,308,0.502758643,1.548496621
female,61870,923,2021-05-02,608,0.982705673,5.974850493
female,62122,923,2021-05-03,252,0.405653392,1.022246547
female,62390,926,2021-05-04,268,0.429556019,1.15121013
female,62698,930,2021-05-05,308,0.49124374,1.513030719
female,62977,931,2021-05-06,279,0.44301888,1.236022675
female,63244,935,2021-05-07,267,0.422174436,1.127205743
female,63606,937,2021-05-08,362,0.569128699,2.060245889
female,64104,942,2021-05-10,498,0.776862598,3.868775739
female,64362,944,2021-05-11,258,0.400857649,1.034212734
female,64671,946,2021-05-12,309,0.477803034,1.476411374
female,65012,952,2021-05-13,341,0.52451855,1.788608257
female,65393,952,2021-05-14,381,0.582631168,2.219824752
female,65714,952,2021-05-15,321,0.488480385,1.568022035
female,66012,956,2021-05-16,298,0.451433073,1.345270557
female,66295,958,2021-05-17,283,0.426879855,1.20806999
female,66540,958,2021-05-18,245,0.368199579,0.902088969
female,66837,960,2021-05-19,297,0.444364648,1.319763006
female,67175,962,2021-05-20,338,0.503163379,1.700692222
female,67426,963,2021-05-21,251,0.372259959,0.934372497
female,67746,966,2021-05-22,320,0.472352611,1.511528356
female,68022,968,2021-05-23,276,0.405751081,1.119872982
female,68271,969,2021-05-24,249,0.364722942,0.908160127
female,68498,973,2021-05-25,227,0.331396537,0.752270139
female,68844,975,2021-05-26,346,0.502585556,1.738946023
female,69147,978,2021-05-27,303,0.438196885,1.327736561
female,69415,980,2021-05-28,268,0.386083699,1.034704315
female,69677,983,2021-05-29,262,0.376020782,0.985174448
female,69908,987,2021-05-30,231,0.330434285,0.763303198
female,70136,989,2021-05-31,228,0.325082696,0.741188548
female,70325,991,2021-06-01,189,0.268752222,0.507941699
female,70651,991,2021-06-02,326,0.461423051,1.504239147
female,70994,994,2021-06-03,343,0.48313942,1.657168211
female,71308,995,2021-06-04,314,0.440343299,1.38267796
female,71657,996,2021-06-05,349,0.487042438,1.69977811
female,71916,996,2021-06-06,259,0.360142388,0.932768786
female,72134,996,2021-06-07,218,0.302215321,0.658829401
female,72332,997,2021-06-08,198,0.273737765,0.542000774
female,72609,998,2021-06-09,277,0.381495407,1.056742277
female,72898,999,2021-06-10,289,0.396444347,1.145724163
female,73153,1000,2021-06-11,255,0.348584474,0.888890408
female,73421,1000,2021-06-12,268,0.365018183,0.97824873
female,73628,1003,2021-06-13,207,0.281143043,0.5819661
female,73816,1004,2021-06-14,188,0.254687331,0.478812182
female,73628,1003,2021-06-14,-188,-0.255337643,0.480034769
female,73997,1008,2021-06-15,369,0.498668865,1.840088112
female,74281,1008,2021-06-16,284,0.382331956,1.085822754
female,74540,1008,2021-06-17,259,0.347464449,0.899932922
female,74774,1008,2021-06-18,234,0.312943002,0.732286624
female,75008,1009,2021-06-19,234,0.311966724,0.730002133
female,75219,1012,2021-06-20,211,0.280514232,0.591885029
female,75397,1013,2021-06-21,178,0.236083664,0.420228922
female,75582,1014,2021-06-22,185,0.244767273,0.452819454
female,75870,1014,2021-06-23,288,0.379596679,1.093238434
female,76403,1015,2021-06-25,533,0.697616586,3.718296402
female,76708,1016,2021-06-26,305,0.397611722,1.212715753
female,77206,1017,2021-06-28,498,0.645027589,3.212237391
female,77481,1018,2021-06-29,275,0.354925724,0.97604574
female,77870,1018,2021-06-30,389,0.499550533,1.943251573
female,78197,1018,2021-07-01,327,0.41817461,1.367430976
female,78575,1020,2021-07-02,378,0.481069042,1.81844098
female,78956,1021,2021-07-03,381,0.482547242,1.83850499
female,79296,1022,2021-07-04,340,0.428773204,1.457828894
female,79647,1024,2021-07-05,351,0.440694565,1.546837922
female,80007,1026,2021-07-06,360,0.449960628,1.619858262
female,80590,1027,2021-07-07,583,0.723414816,4.217508376
female,81168,1028,2021-07-08,578,0.712103292,4.115957027
female,81789,1029,2021-07-09,621,0.759270807,4.715071709
female,83559,1031,2021-07-12,1770,2.118263742,37.49326823
female,84089,1032,2021-07-13,530,0.630284579,3.340508271
female,84814,1033,2021-07-14,725,0.854811706,6.197384866
female,85545,1034,2021-07-15,731,0.854521012,6.2465486
female,86250,1035,2021-07-16,705,0.817391304,5.762608696
female,86926,1036,2021-07-17,676,0.777672963,5.257069231
female,87584,1036,2021-07-18,658,0.751278772,4.943414322
female,88167,1036,2021-07-19,583,0.661245137,3.855059149
female,88786,1036,2021-07-20,619,0.697181988,4.315556507
female,90401,1039,2021-07-22,1615,1.786484663,28.8517273
female,91159,1040,2021-07-23,758,0.831514168,6.30287739
female,91921,1040,2021-07-24,762,0.828972705,6.316772011
female,93214,1045,2021-07-26,1293,1.387130689,17.9355998
female,93836,1046,2021-07-27,622,0.662858604,4.122980519
female,94781,1049,2021-07-28,945,0.997035271,9.421983309
female,95610,1049,2021-07-29,829,0.867064115,7.18796151
female,96423,1050,2021-07-30,813,0.843159827,6.854889394
female,97164,1052,2021-07-31,741,0.762628134,5.651074472
