age,total_cases,death_cases,current_date,active_cases,re_rate,re_cases
20s,3511590,67,2022-09-05,4458.0,0.12695103927280804,5.659477330781782
20s,3523296,67,2022-09-06,11706.0,0.3322457153756028,38.892683441868066
20s,3533918,67,2022-09-07,10622.0,0.30057290520040364,31.926853990386874
20s,3543120,68,2022-09-08,9202.0,0.259714601819865,23.89893765946398
20s,3551214,68,2022-09-09,8094.0,0.22792205707681937,18.44801129979776
20s,3555904,68,2022-09-10,4690.0,0.1318933244542035,6.185796916902143
20s,3559273,68,2022-09-11,3369.0,0.09465416111661006,3.1888986880185928
20s,3563679,68,2022-09-12,4406.0,0.12363627588231152,5.447414315374646
20s,3571049,68,2022-09-13,7370.0,0.20638193427197443,15.210348555844517
20s,3583668,69,2022-09-14,12619.0,0.35212525267407585,44.43468563494164
20s,3593612,70,2022-09-15,9944.0,0.2767132344838563,27.516364037074673
20s,3601224,70,2022-09-16,7612.0,0.2113725777680033,16.089680619700413
20s,3607368,70,2022-09-17,6144.0,0.17031808232484183,10.464342978038282
20s,3611786,70,2022-09-18,4418.0,0.12232175438965653,5.404175108935026
20s,3614490,70,2022-09-19,2704.0,0.07481000085765903,2.0228624231911003
20s,3620857,70,2022-09-20,6367.0,0.1758423489245778,11.19588235602787
20s,3626658,71,2022-09-21,5801.0,0.15995442636168064,9.278956273241093
20s,3631439,71,2022-09-22,4781.0,0.13165579815604778,6.294463709840644
20s,3635399,72,2022-09-23,3960.0,0.10892889611291635,4.313584286071488
20s,3649422,72,2022-09-27,14023.0,0.3842526295944947,53.88374624803598
20s,3654523,72,2022-09-28,5101.0,0.13958045961128168,7.119999244771479
20s,3662694,72,2022-09-30,8171.0,0.22308715934227646,18.22845178985741
20s,3672729,72,2022-10-04,10035.0,0.2732300695205119,27.418637476383363
20s,3677428,72,2022-10-05,4699.0,0.1277795241674344,6.004359840627743
20s,3681325,72,2022-10-06,3897.0,0.10585862427251057,4.125310587899737
20s,3684387,73,2022-10-07,3062.0,0.08310744772468256,2.54475004932978
20s,3686877,73,2022-10-08,2490.0,0.06753683401968658,1.6816671670901957
20s,3689095,73,2022-10-09,2218.0,0.06012314673381954,1.3335313945561174
20s,3690216,73,2022-10-10,1121.0,0.030377625591564286,0.34053318288143564
20s,3692331,73,2022-10-11,2115.0,0.057280888414391884,1.2114907899643883
20s,3696444,73,2022-10-12,4113.0,0.11126910078984019,4.576498115486127
20s,3700161,73,2022-10-13,3717.0,0.10045508830561697,3.733915632319783
20s,3703220,73,2022-10-14,3059.0,0.08260378805471995,2.526849876593883
20s,3706150,73,2022-10-15,2930.0,0.07905778233476789,2.316393022408699
20s,3708702,73,2022-10-16,2552.0,0.06881113661868762,1.7560602065089084
20s,3710148,73,2022-10-17,1446.0,0.03897418647450183,0.5635667364212964
20s,3714365,73,2022-10-18,4217.0,0.1135321919089804,4.787652532801704
20s,3718094,73,2022-10-19,3729.0,0.10029332233128048,3.739937989733449
20s,3721341,73,2022-10-20,3247.0,0.08725349275973365,2.8331209099085517
20s,3724376,73,2022-10-21,3035.0,0.08149016103637227,2.4732263874538982
20s,3727605,73,2022-10-22,3229.0,0.08662398510571802,2.7970884790636346
20s,3730503,73,2022-10-23,2898.0,0.07768389410221624,2.2512792510822264
20s,3732317,73,2022-10-24,1814.0,0.04860251688160464,0.8816496562323082
20s,3737796,74,2022-10-25,5479.0,0.1465837086882216,8.03132139902766
20s,3742955,74,2022-10-26,5159.0,0.13783227423252484,7.110767027655957
20s,3747467,74,2022-10-27,4512.0,0.12040132708306704,5.432507877987985
20s,3752076,74,2022-10-28,4609.0,0.12283866318272871,5.661633986091966
20s,3756652,74,2022-10-29,4576.0,0.12181059091978708,5.574052640489457
20s,3760790,74,2022-10-30,4138.0,0.11003007346860633,4.55304444013093
20s,3763182,74,2022-10-31,2392.0,0.06356322920337097,1.5204324425446336
20s,3760790,74,2022-10-31,-2392.0,-0.06360365774212333,1.52139949319159
20s,3770873,74,2022-11-01,10083.0,0.2673916623551098,26.961101315265722
20s,3778338,74,2022-11-02,7465.0,0.19757364216753506,14.748872387806493
20s,3778338,74,2022-11-02,0.0,0.0,0.0
20s,3784676,74,2022-11-03,6338.0,0.16746479751503165,10.613918866502706
20s,3790411,74,2022-11-04,5735.0,0.15130285343726577,8.677218644627192
20s,3795554,74,2022-11-05,5143.0,0.13550064101314327,6.9687979673059575
20s,3799942,74,2022-11-06,4388.0,0.11547544673050274,5.0670626025344605
20s,3802374,74,2022-11-07,2432.0,0.06396004180546154,1.5555082167088248
20s,3810593,74,2022-11-08,8219.0,0.21568821440652414,17.72741434207222
20s,3819210,74,2022-11-09,8617.0,0.22562257639668937,19.441897408102722
20s,3826903,74,2022-11-10,7693.0,0.20102417019715418,15.464789413267072
20s,3834159,74,2022-11-11,7256.0,0.18924619453705493,13.731703875608705
20s,3841089,74,2022-11-12,6930.0,0.18041758470058883,12.502938619750806
20s,3846922,74,2022-11-13,5833.0,0.15162771691237825,8.844444727499024
20s,3849993,74,2022-11-14,3071.0,0.07976637879601339,2.449625492825571
20s,3859708,74,2022-11-15,9715.0,0.25170297856729057,24.45294436781228
20s,3868641,74,2022-11-16,8933.0,0.2309079596685244,20.627008037189285
20s,3876078,74,2022-11-17,7437.0,0.19186920387051035,14.269312691849855
20s,3882593,74,2022-11-18,6515.0,0.16780023041302553,10.932185011408613
20s,3888977,74,2022-11-19,6384.0,0.16415628068769755,10.479736959102611
20s,3894607,74,2022-11-20,5630.0,0.1445588733343313,8.138664568722852
20s,3897776,74,2022-11-21,3169.0,0.08130277368427534,2.5764848980546855
20s,3907973,74,2022-11-22,10197.0,0.26092810774281194,26.606839146534536
20s,3917972,74,2022-11-23,9999.0,0.2552085619805349,25.518304112433682
20s,3926393,74,2022-11-24,8421.0,0.21447165375447644,18.06065796266446
20s,3933815,74,2022-11-25,7422.0,0.18867181095196395,14.003221808854764
20s,3940541,74,2022-11-26,6726.0,0.1706872228965515,11.480422612022053
20s,3946495,74,2022-11-27,5954.0,0.15086804873691717,8.982683621796049
20s,3949588,74,2022-11-28,3093.0,0.07831196570376454,2.4221890992174373
20s,3959386,74,2022-11-29,9798.0,0.24746261162715633,24.246386687228778
20s,3968611,74,2022-11-30,9225.0,0.23244908609082623,21.44342819187872
20s,3976879,74,2022-12-01,8268.0,0.20790172393980302,17.189314535342916
20s,3984226,75,2022-12-02,7347.0,0.18440219003640856,13.548028901974938
20s,3991332,75,2022-12-03,7106.0,0.17803580358637167,12.65122420284757
20s,3997193,75,2022-12-04,5861.0,0.1466278961261065,8.593860991951102
20s,4000434,75,2022-12-05,3241.0,0.08101620974124307,2.625735357713688
20s,4011391,75,2022-12-06,10957.0,0.2731471452172077,29.928732701449444
20s,4022281,75,2022-12-07,10890.0,0.2707418999319043,29.483792902584376
20s,4031840,75,2022-12-08,9559.0,0.23708778126116117,22.663221010754395
20s,4040704,75,2022-12-09,8864.0,0.2193677141409022,19.44475418144957
20s,4048989,75,2022-12-10,8285.0,0.20461898019480912,16.952682509139937
20s,4055922,75,2022-12-11,6933.0,0.1709352398788734,11.850940180802292
20s,4059346,75,2022-12-12,3424.0,0.08434856255170169,2.8880947817702656
20s,4071198,75,2022-12-13,11852.0,0.2911182408716058,34.503333908102725
20s,4082947,75,2022-12-14,11749.0,0.287757837659906,33.80866834666235
20s,4092989,75,2022-12-15,10042.0,0.24534637156366657,24.6376826324234
20s,4101927,75,2022-12-16,8938.0,0.21789758813357724,19.47568642737913
20s,4110622,75,2022-12-17,8695.0,0.21152516577783118,18.39211316438242
20s,4117818,75,2022-12-18,7196.0,0.17475274526460371,12.575207549240883
20s,4121323,75,2022-12-19,3505.0,0.08504550601833441,2.980844985942621
20s,4132897,75,2022-12-20,11574.0,0.2800456919202196,32.41248838284622
20s,4145018,75,2022-12-21,12121.0,0.29242333808924353,35.444632809797206
20s,4155496,75,2022-12-22,10478.0,0.25214799869859095,26.420067303638362
20s,4164833,76,2022-12-23,9337.0,0.2241866600653616,20.932308450302813
20s,4173590,77,2022-12-24,8757.0,0.20981936414453742,18.37388171813714
20s,4180865,77,2022-12-25,7275.0,0.17400705356427437,12.65901314680096
20s,4184264,77,2022-12-26,3399.0,0.08123292411759869,2.76110709075718
20s,4196212,77,2022-12-27,11948.0,0.28473299251801387,34.019897946052296
20s,4208618,77,2022-12-28,12406.0,0.29477609989787623,36.569922953330526
20s,4219200,77,2022-12-29,10582.0,0.2508058399696625,26.540273985589682
20s,4228535,77,2022-12-30,9335.0,0.22076203697025096,20.608136151172925
20s,4237039,77,2022-12-31,8504.0,0.20070620072177764,17.06805530937997
20s,4244538,77,2023-01-01,7499.0,0.1766741162406839,13.248791976888885
20s,4247654,77,2023-01-02,3116.0,0.07335814075251892,2.28583966584849
20s,4259527,77,2023-01-03,11873.0,0.2787398694737702,33.094784702620736
20s,4271357,78,2023-01-04,11830.0,0.2769611624596118,32.76450551897207
20s,4281084,78,2023-01-05,9727.0,0.2272088097313671,22.100600922570074
20s,4289359,78,2023-01-06,8275.0,0.19291926835688036,15.964069456531849
20s,4296891,78,2023-01-07,7532.0,0.1752895291037171,13.20280733209197
20s,4303047,78,2023-01-08,6156.0,0.1430614167123901,8.806860812814735
20s,4305724,78,2023-01-09,2677.0,0.062173051500746444,1.6643725886749823
20s,4314299,78,2023-01-10,8575.0,0.19875766607738593,17.043469866135844
20s,4322168,78,2023-01-11,7869.0,0.18206140992205763,14.326412346766714
20s,4328834,78,2023-01-12,6666.0,0.15399065891646574,10.265017323371605
20s,4334564,78,2023-01-13,5730.0,0.13219322635448455,7.574671870111964
20s,4339536,78,2023-01-14,4972.0,0.11457446141707316,5.6966422216568775
20s,4339536,78,2023-01-14,0.0,0.0,0.0
20s,4343750,78,2023-01-15,4214.0,0.09701294964028777,4.088125697841726
20s,4345637,78,2023-01-16,1887.0,0.04342286297728043,0.8193894243812817
20s,4351397,78,2023-01-17,5760.0,0.13237128214226374,7.624585851394391
20s,4356621,78,2023-01-18,5224.0,0.11990944358024258,6.264069332631873
20s,4360900,78,2023-01-19,4279.0,0.0981219473044555,4.198638125157651
20s,4364611,78,2023-01-20,3711.0,0.08502475936572584,3.155268820062086
20s,4368032,78,2023-01-21,3421.0,0.07831902330385858,2.679293787225002
20s,4370092,78,2023-01-22,2060.0,0.047138595709197886,0.9710550716094766
20s,4371207,78,2023-01-23,1115.0,0.02550782884452738,0.2844122916164803
20s,4372819,78,2023-01-24,1612.0,0.03686409156198781,0.5942491559792435
20s,4375561,78,2023-01-25,2742.0,0.06266625011055725,1.7183085780314797
20s,4380803,79,2023-01-26,5242.0,0.11965842791835195,6.272494791480009
20s,4385436,79,2023-01-27,4633.0,0.1056451399587179,4.8945393342874
20s,4388955,79,2023-01-28,3519.0,0.08017853908276572,2.8214827903225257
20s,4391652,79,2023-01-29,2697.0,0.06141196980088586,1.6562808255298915
20s,4392768,79,2023-01-30,1116.0,0.02540539359237729,0.2835241924909306
20s,4395637,79,2023-01-31,2869.0,0.06526926586522044,1.8725752376731746
20s,4398809,79,2023-02-01,3172.0,0.07211042807268968,2.2873427784657165
20s,4401437,79,2023-02-02,2628.0,0.059707772711503085,1.569120266858301
20s,4403658,79,2023-02-03,2221.0,0.05043534261743306,1.1201689595331883
20s,4405754,79,2023-02-04,2096.0,0.04757414962342428,0.9971541761069729
20s,4407664,79,2023-02-05,1910.0,0.04333361163645868,0.8276719822563607
20s,4408442,79,2023-02-06,778.0,0.017647958167534016,0.13730111454341465
20s,4410647,79,2023-02-07,2205.0,0.04999266547515591,1.1023382737271878
20s,4413141,79,2023-02-08,2494.0,0.05651303685968792,1.4094351392806166
20s,4415266,79,2023-02-09,2125.0,0.04812847062894965,1.02273000086518
20s,4417133,79,2023-02-10,1867.0,0.042267235331152585,0.7891292836326187
20s,4418846,79,2023-02-11,1713.0,0.03876577730927939,0.6640577653079559
20s,4420346,79,2023-02-12,1500.0,0.0339339952121395,0.5090099281820926
20s,4421060,79,2023-02-13,714.0,0.016149973083378195,0.11531080781532031
20s,4423071,79,2023-02-14,2011.0,0.04546614784162407,0.9143242330950601
20s,4425104,79,2023-02-15,2033.0,0.04594242304813627,0.9340094605686103
20s,4426902,79,2023-02-16,1798.0,0.04061531066194824,0.7302632857018294
20s,4428481,79,2023-02-17,1579.0,0.03565556677334734,0.5630013993511545
20s,4429880,79,2023-02-18,1399.0,0.031580990907202906,0.44181806279176866
20s,4431267,79,2023-02-19,1387.0,0.031300303051023555,0.43413520331769667
20s,4431857,79,2023-02-20,590.0,0.01331270390718834,0.07854495305241121
20s,4433563,79,2023-02-21,1706.0,0.038479209610870535,0.6564553159614513
20s,4435504,79,2023-02-22,1941.0,0.043760528679491664,0.8493918616689332
20s,4437122,79,2023-02-23,1618.0,0.03646507803932369,0.5900049626762572
20s,4438644,79,2023-02-24,1522.0,0.03428975155475411,0.5218900186633576
20s,4440083,79,2023-02-25,1439.0,0.03240930406030698,0.46636988542781743
20s,4441934,79,2023-02-27,1851.0,0.041671037885749766,0.7713309112652281
20s,4443583,79,2023-02-28,1649.0,0.03710969278620428,0.6119388340445086
20s,4445456,79,2023-03-01,1873.0,0.04213291054955892,0.7891494145932385
20s,4446613,79,2023-03-02,1157.0,0.02601980428699327,0.3010491356005121
20s,4448236,79,2023-03-03,1623.0,0.03648637347478866,0.59217384149582
20s,4449945,79,2023-03-04,1709.0,0.03840496905017927,0.6563409210675637
20s,4452028,79,2023-03-06,2083.0,0.04678766620515414,0.9745870870533608
20s,4453907,79,2023-03-07,1879.0,0.042187679266765116,0.7927064934225165
20s,4455791,79,2023-03-08,1884.0,0.04228205497071115,0.796593915648198
20s,4457445,79,2023-03-09,1654.0,0.037106458969207695,0.6137408313506952
20s,4459010,79,2023-03-10,1565.0,0.03509747679417628,0.5492755118288588
20s,4460442,79,2023-03-11,1432.0,0.032104441667440135,0.45973560467774277
20s,4462449,79,2023-03-13,2007.0,0.044975303919439755,0.9026543496631558
20s,4461825,0,2023-03-13,-624.0,-0.013985308702156628,0.08726832630145737
20s,4464150,79,2023-03-14,2325.0,0.05208158328013172,1.2108968112630625
20s,4465917,79,2023-03-15,1767.0,0.039566342142050556,0.6991372656500333
20s,4467420,79,2023-03-16,1503.0,0.03364357951569362,0.5056630001208751
20s,4468695,79,2023-03-17,1275.0,0.02853181969232628,0.36378070107716004
20s,4469903,79,2023-03-18,1208.0,0.027025194953894976,0.3264643550430513
20s,4471764,79,2023-03-20,1861.0,0.041616686390426684,0.7744865337258406
20s,4471181,0,2023-03-20,-583.0,-0.013039060597188975,0.07601772328161173
20s,4473611,79,2023-03-21,2430.0,0.05431853596568857,1.3199404239662322
20s,4475576,79,2023-03-22,1965.0,0.043904963294110075,0.8627325287292629
20s,4477316,79,2023-03-23,1740.0,0.038862568556697806,0.6762086928865417
20s,4478827,79,2023-03-24,1511.0,0.03373651181436568,0.5097586935150654
20s,4480323,79,2023-03-25,1496.0,0.033390449751055894,0.4995211282757962
20s,4482379,79,2023-03-27,2056.0,0.04586849974087421,0.9430563546723738
20s,4484330,79,2023-03-28,1951.0,0.043507056795552515,0.8488226780812296
20s,4486422,79,2023-03-29,2092.0,0.04662958589272253,0.9754909368757554
20s,4488214,79,2023-03-30,1792.0,0.03992679493446614,0.7154881652256332
20s,4489823,79,2023-03-31,1609.0,0.035836602021950534,0.576610926533184
20s,4491190,80,2023-04-01,1367.0,0.03043736737924693,0.4160788120743055
20s,4493225,80,2023-04-03,2035.0,0.04529040944978273,0.9216598323030786
20s,4495383,80,2023-04-04,2158.0,0.04800480848906534,1.03594376719403
20s,4497739,80,2023-04-05,2356.0,0.05238187453740647,1.2341169641012963
20s,4499757,80,2023-04-06,2018.0,0.04484686617521791,0.9050097594158975
20s,4501494,80,2023-04-07,1737.0,0.03858718905323433,0.6702594738546803
20s,4502892,80,2023-04-08,1398.0,0.031046713978483163,0.43403306141919457
20s,4504874,80,2023-04-10,1982.0,0.043996791031225294,0.8720163982388853
20s,4506753,80,2023-04-11,1879.0,0.041692988277813314,0.7834112497401122
20s,4508958,80,2023-04-12,2205.0,0.048902651122498815,1.078303457251099
20s,4510732,80,2023-04-13,1774.0,0.03932842829057457,0.697686317874793
20s,4512459,80,2023-04-14,1727.0,0.03827181587688664,0.6609542601938323
20s,4514014,80,2023-04-15,1555.0,0.034448275969015604,0.5356706913181927
20s,4516145,80,2023-04-17,2131.0,0.04718626173428887,1.005539237557696
20s,4518361,80,2023-04-18,2216.0,0.049044332668416714,1.0868224119321144
20s,4520820,80,2023-04-19,2459.0,0.05439278714923399,1.3375186359996638
20s,4522818,80,2023-04-20,1998.0,0.0441759982382665,0.8826364448005646
30s,1012,1,2020-04-02,0.0,0.0,0.0
30s,1092,1,2020-04-07,80.0,7.326007326007327,5.860805860805861
30s,1102,1,2020-04-08,10.0,0.9074410163339384,0.09074410163339383
30s,1102,1,2020-04-08,0.0,0.0,0.0
30s,1102,1,2020-04-08,0.0,0.0,0.0
30s,1102,1,2020-04-08,0.0,0.0,0.0
30s,1102,1,2020-04-08,0.0,0.0,0.0
30s,1109,1,2020-04-09,7.0,0.6311992786293958,0.04418394950405771
30s,1113,1,2020-04-10,4.0,0.3593890386343217,0.014375561545372869
30s,1115,1,2020-04-11,2.0,0.17937219730941703,0.0035874439461883404
30s,1120,1,2020-04-12,5.0,0.4464285714285714,0.02232142857142857
30s,1122,1,2020-04-13,2.0,0.17825311942959002,0.0035650623885918
30s,1126,1,2020-04-14,4.0,0.3552397868561279,0.014209591474245116
30s,1131,1,2020-04-15,5.0,0.4420866489832007,0.022104332449160036
30s,1132,1,2020-04-16,1.0,0.08833922261484099,0.0008833922261484099
30s,1132,1,2020-04-16,0.0,0.0,0.0
30s,1135,1,2020-04-17,3.0,0.2643171806167401,0.007929515418502201
30s,1136,1,2020-04-18,1.0,0.08802816901408451,0.0008802816901408452
30s,1137,2,2020-04-19,1.0,0.08795074758135445,0.0008795074758135445
30s,1137,2,2020-04-19,0.0,0.0,0.0
30s,1139,2,2020-04-20,2.0,0.17559262510974538,0.003511852502194908
30s,1139,2,2020-04-21,0.0,0.0,0.0
30s,1140,2,2020-04-22,1.0,0.08771929824561403,0.0008771929824561403
30s,1141,2,2020-04-23,1.0,0.0876424189307625,0.0008764241893076249
30s,1142,2,2020-04-24,1.0,0.08756567425569177,0.0008756567425569177
30s,1143,2,2020-04-25,1.0,0.08748906386701663,0.0008748906386701664
30s,1147,2,2020-04-26,4.0,0.34873583260680036,0.013949433304272014
30s,1152,2,2020-04-27,5.0,0.4340277777777778,0.021701388888888888
30s,1154,2,2020-04-28,2.0,0.17331022530329288,0.0034662045060658577
30s,1156,2,2020-04-29,2.0,0.17301038062283738,0.0034602076124567475
30s,1158,2,2020-04-30,2.0,0.17271157167530224,0.0034542314335060447
30s,1159,2,2020-05-01,1.0,0.08628127696289906,0.0008628127696289905
30s,1160,2,2020-05-02,1.0,0.08620689655172414,0.0008620689655172415
30s,1163,2,2020-05-03,3.0,0.2579535683576956,0.007738607050730868
30s,1164,2,2020-05-04,1.0,0.0859106529209622,0.000859106529209622
30s,1165,2,2020-05-05,1.0,0.08583690987124463,0.0008583690987124463
30s,1166,2,2020-05-06,1.0,0.08576329331046312,0.0008576329331046312
30s,1167,2,2020-05-07,1.0,0.08568980291345331,0.000856898029134533
30s,1174,2,2020-05-08,7.0,0.596252129471891,0.04173764906303237
30s,1177,2,2020-05-09,3.0,0.2548853016142736,0.0076465590484282074
30s,1180,2,2020-05-10,3.0,0.2542372881355932,0.007627118644067796
30s,1188,2,2020-05-11,8.0,0.6734006734006733,0.05387205387205387
30s,1194,2,2020-05-12,6.0,0.5025125628140703,0.03015075376884422
30s,1199,2,2020-05-13,5.0,0.4170141784820684,0.02085070892410342
30s,1202,2,2020-05-14,3.0,0.24958402662229617,0.0074875207986688855
